中国海防,161.36460483302287
会畅通讯,156.1493995139839
七一二,150.05845411101348
广哈通信,149.45909209391831
星网宇达,137.04099642596518
国睿科技,132.85790572853472
振芯科技,127.26074608550968
上海瀚讯,127.17133524146288
亿通科技,118.72976634137378
吉大通信,112.90910949645202
合众思壮,111.31044937754993
雷科防务,109.65337986781711
长江通信,109.33299566982491
路通视信,104.65523234097147
烽火电子,103.49908387228018
海格通信,98.21408143972474
华平股份,96.16368972464035
万隆光电,93.59178002701596
立昂技术,87.07048144472144
纵横通信,86.92799805675551
数码科技,86.7266249140545
通宇通讯,86.5552640917635
盛路通信,84.26351988480876
金溢科技,84.18657140888315
佳讯飞鸿,81.06068733581922
万马科技,79.80317318683345
淳中科技,78.64539516505195
东土科技,78.47486473195164
移为通信,77.14031269347822
中通国脉,75.17570284641458
瑞斯康达,73.85548639810655
中富通,73.6780389000753
科信技术,73.61749302473396
亿联网络,73.28418645224818
中嘉博创,72.44322301246697
贝通信,70.8718475747962
新易盛,70.46727215573365
天孚通信,68.51662188016608
鼎信通讯,67.89005302983723
四川九洲,66.72966648869189
超讯通信,66.2568770516041
中海达,66.16335534855887
金信诺,65.78791268726643
日海智能,65.7271693488344
海能达,65.30008707077158
航天发展,62.22790092861585
友讯达,61.995672907687876
东方通信,61.545005810928586
高新兴,61.54340492771251
通鼎互联,60.464492142711094
烽火通信,59.53433499644261
华测导航,59.11898732383224
北斗星通,56.05697429563438
东信和平,55.55498510153416
航天通信,54.05953152708256
苏州科达,53.2007121316116
神宇股份,52.19376038960795
特发信息,51.95600630037455
润建股份,51.833697586190056
中际旭创,51.42488187311587
瀛通通讯,50.69319951247007
光迅科技,48.99967929174823
光迅科技,48.99967929174823
南京熊猫,48.36108643501575
天邑股份,47.688841573718975
天邑股份,47.688841573718975
凯乐科技,47.36748103592602
永鼎股份,47.12573431919832
四创电子,47.06351622415682
光弘科技,46.2735545007677
信维通信,44.32629281519041
东山精密,42.51578980073541
美格智能,40.68673006129479
百邦科技,37.28609022215338
硕贝德,36.58321847826143
亨通光电,35.67609518862221
共进股份,34.568892381111525
星网锐捷,34.510454665232274
润欣科技,34.49749774252145
广和通,33.787480712950085
剑桥科技,33.68575964337436
长飞光纤,32.73194645928391
富通鑫茂,32.73165940124063
闻泰科技,32.51085326449315
中天科技,32.461731084348465
